date,name,Total,Domestic,International,Total_OS
2018-05-01,Belgium,3092.445,0.569,3091.876,
2018-06-01,Belgium,3110.741,0.788,3109.953,
2018-07-01,Belgium,3555.992,0.939,3555.053,
2018-08-01,Belgium,3496.343,1.007,3495.336,
2018-09-01,Belgium,3259.277,0.745,3258.532,
2018-10-01,Belgium,2992.47,0.545,2991.925,
2018-11-01,Belgium,2540.218,0.353,2539.865,
2018-12-01,Belgium,2421.063,0.477,2420.586,
2010-01-01,Bulgaria,273.78,8.456,265.324,285.002
2010-02-01,Bulgaria,242.626,10.4,232.226,254.668
2010-03-01,Bulgaria,273.116,12.749,260.367,288.385
2010-04-01,Bulgaria,245.311,12.129,233.182,261.102
2010-05-01,Bulgaria,424.416,15.323,409.093,449.039
2010-06-01,Bulgaria,794.101,20.204,773.897,826.16
2010-07-01,Bulgaria,1147.747,24.164,1123.583,1183.314
2010-08-01,Bulgaria,1168.521,25.569,1142.952,1201.126
2010-09-01,Bulgaria,733.968,18.662,715.306,760.899
2010-10-01,Bulgaria,348.654,14.752,333.902,365.957
2010-11-01,Bulgaria,247.081,11.346,235.735,260.801
2010-12-01,Bulgaria,270.002,10.16,259.842,281.879
2011-01-01,Bulgaria,281.19,10.988,270.202,295.175
2011-02-01,Bulgaria,255.29,12.819,242.471,271.98
2011-03-01,Bulgaria,288.958,15.802,273.156,306.209
2011-04-01,Bulgaria,315.771,17.138,298.633,333.85
2011-05-01,Bulgaria,452.652,19.675,432.977,479.622
2011-06-01,Bulgaria,872.497,26.194,846.303,909.059
2011-07-01,Bulgaria,1261.908,26.006,1235.902,1295.041
2011-08-01,Bulgaria,1257.769,28.979,1228.79,1291.86
2011-09-01,Bulgaria,806.26,23.34,782.92,836.498
2011-10-01,Bulgaria,339.6,12.315,327.285,353.623
2011-11-01,Bulgaria,245.788,5.979,239.809,253.499
2011-12-01,Bulgaria,274.324,6.135,268.189,283.731
2012-01-01,Bulgaria,276.87,5.015,271.855,285.268
2012-02-01,Bulgaria,248.309,5.499,242.81,256.365
2012-03-01,Bulgaria,288.098,14.904,273.194,306.315
2012-04-01,Bulgaria,318.565,16.381,302.184,337.31
2012-05-01,Bulgaria,438.227,18.534,419.693,461.559
2012-06-01,Bulgaria,946.489,25.527,920.962,978.202
2012-07-01,Bulgaria,1337.258,28.673,1308.585,1373.577
2012-08-01,Bulgaria,1306.449,29.34,1277.109,1339.765
2012-09-01,Bulgaria,795.693,21.596,774.097,820.579
2012-10-01,Bulgaria,333.363,16.793,316.57,352.073
2012-11-01,Bulgaria,253.041,12.465,240.576,267.871
2012-12-01,Bulgaria,276.741,10.657,266.084,290.585
2013-01-01,Bulgaria,279.656,10.138,269.518,293.622
2013-02-01,Bulgaria,252.029,8.534,243.495,263.715
2013-03-01,Bulgaria,294.684,10.313,284.371,307.941
2013-04-01,Bulgaria,309.296,12.658,296.638,324.52
2013-05-01,Bulgaria,479.412,16.307,463.105,500.058
2013-06-01,Bulgaria,983.674,21.515,962.159,1008.641
2013-07-01,Bulgaria,1349.921,25.475,1324.446,1381.011
2013-08-01,Bulgaria,1360.86,24.985,1335.875,1390.073
2013-09-01,Bulgaria,844.583,19.565,825.018,868.214
2013-10-01,Bulgaria,356.604,14.101,342.503,373.851
2013-11-01,Bulgaria,271.842,10.788,261.054,284.516
2013-12-01,Bulgaria,296.731,9.033,287.698,307.497
2014-01-01,Bulgaria,298.853,8.047,290.806,309.06
2014-02-01,Bulgaria,274.571,9.007,265.564,286.561
2014-03-01,Bulgaria,314.591,10.652,303.939,327.821
2014-04-01,Bulgaria,350.849,11.857,338.992,365.272
2014-05-01,Bulgaria,511.137,14.695,496.442,530.725
2014-06-01,Bulgaria,1080.83,19.327,1061.503,1105.892
2014-07-01,Bulgaria,1396.172,22.655,1373.517,1423.623
2014-08-01,Bulgaria,1452.946,23.817,1429.129,1479.627
2014-09-01,Bulgaria,852.992,16.423,836.569,874.947
2014-10-01,Bulgaria,383.929,11.692,372.237,398.195
2014-11-01,Bulgaria,290.55,10.016,280.534,303.743
2014-12-01,Bulgaria,313.277,10.118,303.159,327.588
2015-01-01,Bulgaria,311.991,8.851,303.14,325.887
2015-02-01,Bulgaria,286.718,8.64,278.078,299.249
2015-03-01,Bulgaria,324.201,8.815,315.386,338.471
2015-04-01,Bulgaria,362.523,9.84,352.683,377.332
2015-05-01,Bulgaria,501.317,12.201,489.116,520.32
2015-06-01,Bulgaria,975.825,17.771,958.054,1000.612
2015-07-01,Bulgaria,1390.599,22.829,1367.77,1421.711
2015-08-01,Bulgaria,1452.396,25.938,1426.458,1487.677
2015-09-01,Bulgaria,921.961,16.846,905.115,945.624
2015-10-01,Bulgaria,427.016,11.77,415.246,444.268
2015-11-01,Bulgaria,315.488,10.412,305.076,330.542
2015-12-01,Bulgaria,340.914,9.416,331.498,356.264
2016-01-01,Bulgaria,352.207,9.211,342.996,369.214
2016-02-01,Bulgaria,334.689,8.154,326.535,348.615
2016-03-01,Bulgaria,366.203,9.175,357.028,380.133
2016-04-01,Bulgaria,411.154,10.431,400.723,425.194
2016-05-01,Bulgaria,622.014,11.25,610.764,639.573
2016-06-01,Bulgaria,1171.437,16.766,1154.671,1195.497
2016-07-01,Bulgaria,1699.632,22.13,1677.502,1727.733
2016-08-01,Bulgaria,1684.644,24.906,1659.738,1715.987
2016-09-01,Bulgaria,1172.583,17.533,1155.05,1195.797
2016-10-01,Bulgaria,562.726,12.267,550.459,577.927
2016-11-01,Bulgaria,452.109,10.435,441.674,464.922
2016-12-01,Bulgaria,494.819,11.587,483.232,508.446
2017-01-01,Bulgaria,493.259,10.191,483.068,508.294
2017-02-01,Bulgaria,480.657,10.078,470.579,493.826
2017-03-01,Bulgaria,544.316,14.616,529.7,564.95
2017-04-01,Bulgaria,615.682,22.62,593.062,642.23
2017-05-01,Bulgaria,767.812,25.278,742.534,797.669
2017-06-01,Bulgaria,1384.824,30.479,1354.345,1422.546
2017-07-01,Bulgaria,1902.159,35.532,1866.627,1951.146
2017-08-01,Bulgaria,1882.109,35.46,1846.649,1923.941
2017-09-01,Bulgaria,1304.988,30.039,1274.949,1341.614
2017-10-01,Bulgaria,670.632,22.751,647.881,696.124
2017-11-01,Bulgaria,507.08,21.579,485.501,533.59
2017-12-01,Bulgaria,539.133,21.816,517.317,566.835
2018-01-01,Bulgaria,544.718,20.01,524.708,
2018-02-01,Bulgaria,509.648,18.566,491.082,
2018-03-01,Bulgaria,609.762,23.56,586.202,
2018-04-01,Bulgaria,704.504,23.133,681.371,
2018-05-01,Bulgaria,918.353,27.029,891.324,
2018-06-01,Bulgaria,1569.255,30.394,1538.861,
2018-07-01,Bulgaria,2050.117,36.9,2013.217,
2018-08-01,Bulgaria,1998.177,38.521,1959.656,
2018-09-01,Bulgaria,1400.679,32.493,1368.186,
2018-10-01,Bulgaria,735.296,25.741,709.555,
2018-11-01,Bulgaria,529.72,19.05,510.67,
2018-12-01,Bulgaria,567.485,20.015,547.47,
2014-01-01,Bahrain,,,,684.743
2014-02-01,Bahrain,,,,594.728
2014-03-01,Bahrain,,,,662.74
2014-04-01,Bahrain,,,,683.333
2014-05-01,Bahrain,,,,659.63
2014-06-01,Bahrain,,,,695.559
2014-07-01,Bahrain,,,,605.548
2014-08-01,Bahrain,,,,825.903
2014-09-01,Bahrain,,,,680.783
2014-10-01,Bahrain,,,,698.606
2014-11-01,Bahrain,,,,588.5
2014-12-01,Bahrain,,,,722.429
2015-01-01,Bahrain,,,,764.54
2015-02-01,Bahrain,,,,631.48
2015-03-01,Bahrain,,,,718.504
2015-04-01,Bahrain,,,,710.169
2015-05-01,Bahrain,,,,706.957
2015-06-01,Bahrain,,,,659.888
2015-07-01,Bahrain,,,,749.782
2015-08-01,Bahrain,,,,862.113
2015-09-01,Bahrain,,,,761.93
2015-10-01,Bahrain,,,,654.342
2015-11-01,Bahrain,,,,625.404
2015-12-01,Bahrain,,,,741.536
2016-01-01,Bahrain,,,,789.425
2016-02-01,Bahrain,,,,664.356
2016-03-01,Bahrain,,,,752.306
2016-04-01,Bahrain,,,,723.791
2016-05-01,Bahrain,,,,710.657
2016-06-01,Bahrain,,,,586.449
2016-07-01,Bahrain,,,,817.425
2016-08-01,Bahrain,,,,849.48
2016-09-01,Bahrain,,,,821.237
2016-10-01,Bahrain,,,,630.293
2016-11-01,Bahrain,,,,673.887
2016-12-01,Bahrain,,,,746.845
2017-01-01,Bahrain,,,,766.796
2017-02-01,Bahrain,,,,675.611
2017-03-01,Bahrain,,,,718.214
2017-04-01,Bahrain,,,,794.76
2017-05-01,Bahrain,,,,702.028
2017-06-01,Bahrain,,,,579.511
2017-07-01,Bahrain,,,,767.804
2017-08-01,Bahrain,,,,815.335
2017-09-01,Bahrain,,,,718.191
2017-10-01,Bahrain,,,,594.121
2017-11-01,Bahrain,,,,653.337
2017-12-01,Bahrain,,,,691.623
2010-01-01,Bosnia and Herzegovina,,,,31.746
2010-02-01,Bosnia and Herzegovina,,,,28.85
2010-03-01,Bosnia and Herzegovina,,,,37.657
2010-04-01,Bosnia and Herzegovina,,,,39.907
2010-05-01,Bosnia and Herzegovina,,,,51.398
2010-06-01,Bosnia and Herzegovina,,,,59.636
2010-07-01,Bosnia and Herzegovina,,,,72.615
2010-08-01,Bosnia and Herzegovina,,,,60.475
2010-09-01,Bosnia and Herzegovina,,,,54.753
2010-10-01,Bosnia and Herzegovina,,,,51.137
2010-11-01,Bosnia and Herzegovina,,,,40.912
2010-12-01,Bosnia and Herzegovina,,,,34.18
2011-01-01,Bosnia and Herzegovina,,,,30.484
2011-02-01,Bosnia and Herzegovina,,,,34.148
2011-03-01,Bosnia and Herzegovina,,,,40.803
2011-04-01,Bosnia and Herzegovina,,,,49.489
2011-05-01,Bosnia and Herzegovina,,,,56.812
2011-06-01,Bosnia and Herzegovina,,,,62.994
2011-07-01,Bosnia and Herzegovina,,,,81.042
2011-08-01,Bosnia and Herzegovina,,,,59.042
2011-09-01,Bosnia and Herzegovina,,,,59.074
2011-10-01,Bosnia and Herzegovina,,,,52.957
2011-11-01,Bosnia and Herzegovina,,,,39.785
2011-12-01,Bosnia and Herzegovina,,,,33.348
2012-01-01,Bosnia and Herzegovina,,,,33.247
2012-02-01,Bosnia and Herzegovina,,,,26.278
2012-03-01,Bosnia and Herzegovina,,,,36.765
2012-04-01,Bosnia and Herzegovina,,,,49.709
2012-05-01,Bosnia and Herzegovina,,,,55.107
2012-06-01,Bosnia and Herzegovina,,,,62.491
2012-07-01,Bosnia and Herzegovina,,,,69.346
2012-08-01,Bosnia and Herzegovina,,,,60.787
2012-09-01,Bosnia and Herzegovina,,,,60.323
2012-10-01,Bosnia and Herzegovina,,,,52.115
2012-11-01,Bosnia and Herzegovina,,,,38.612
2012-12-01,Bosnia and Herzegovina,,,,35.278
2013-01-01,Bosnia and Herzegovina,,,,33.437
2013-02-01,Bosnia and Herzegovina,,,,30.399
2013-03-01,Bosnia and Herzegovina,,,,44.631
2013-04-01,Bosnia and Herzegovina,,,,56.918
2013-05-01,Bosnia and Herzegovina,,,,65.495
2013-06-01,Bosnia and Herzegovina,,,,72.949
2013-07-01,Bosnia and Herzegovina,,,,69.699
2013-08-01,Bosnia and Herzegovina,,,,79.796
2013-09-01,Bosnia and Herzegovina,,,,66.721
2013-10-01,Bosnia and Herzegovina,,,,64.387
2013-11-01,Bosnia and Herzegovina,,,,44.446
2013-12-01,Bosnia and Herzegovina,,,,36.76
2014-01-01,Bosnia and Herzegovina,,,,44.39
2014-02-01,Bosnia and Herzegovina,,,,41.89
2014-03-01,Bosnia and Herzegovina,,,,53.078
2014-04-01,Bosnia and Herzegovina,,,,66.106
2014-05-01,Bosnia and Herzegovina,,,,80.856
2014-06-01,Bosnia and Herzegovina,,,,87.171
2014-07-01,Bosnia and Herzegovina,,,,94.835
2014-08-01,Bosnia and Herzegovina,,,,107.844
2014-09-01,Bosnia and Herzegovina,,,,88.135
2014-10-01,Bosnia and Herzegovina,,,,81.143
2014-11-01,Bosnia and Herzegovina,,,,59.196
2014-12-01,Bosnia and Herzegovina,,,,56.61
2015-01-01,Bosnia and Herzegovina,,,,56.66
2015-02-01,Bosnia and Herzegovina,,,,51.963
2015-03-01,Bosnia and Herzegovina,,,,64.747
2015-04-01,Bosnia and Herzegovina,,,,80.375
2015-05-01,Bosnia and Herzegovina,,,,98.225
2015-06-01,Bosnia and Herzegovina,,,,96.418
2015-07-01,Bosnia and Herzegovina,,,,122.985
2015-08-01,Bosnia and Herzegovina,,,,134.314
2015-09-01,Bosnia and Herzegovina,,,,108.02
2015-10-01,Bosnia and Herzegovina,,,,98.422
2015-11-01,Bosnia and Herzegovina,,,,74.255
2015-12-01,Bosnia and Herzegovina,,,,45.594
2016-01-01,Bosnia and Herzegovina,,,,60.229
2016-02-01,Bosnia and Herzegovina,,,,62.59
2016-03-01,Bosnia and Herzegovina,,,,77.02
2016-04-01,Bosnia and Herzegovina,,,,93.332
2016-05-01,Bosnia and Herzegovina,,,,113.056
2016-06-01,Bosnia and Herzegovina,,,,93.026
2016-07-01,Bosnia and Herzegovina,,,,141.381
2016-08-01,Bosnia and Herzegovina,,,,149.383
2016-09-01,Bosnia and Herzegovina,,,,118.899
2016-10-01,Bosnia and Herzegovina,,,,98.963
2016-11-01,Bosnia and Herzegovina,,,,70.969
2016-12-01,Bosnia and Herzegovina,,,,71.25
2017-01-01,Bosnia and Herzegovina,,,,69.921
2017-02-01,Bosnia and Herzegovina,,,,64.227
2017-03-01,Bosnia and Herzegovina,,,,86.497
2017-04-01,Bosnia and Herzegovina,,,,130.559
2017-05-01,Bosnia and Herzegovina,,,,131.838
2017-06-01,Bosnia and Herzegovina,,,,127.832
2017-07-01,Bosnia and Herzegovina,,,,203.198
2017-08-01,Bosnia and Herzegovina,,,,207.737
2017-09-01,Bosnia and Herzegovina,,,,153.739
2017-10-01,Bosnia and Herzegovina,,,,132.325
2017-11-01,Bosnia and Herzegovina,,,,95.319
2017-12-01,Bosnia and Herzegovina,,,,90.539
2010-01-01,Belarus,,,,68.085
2010-02-01,Belarus,,,,57.325
2010-03-01,Belarus,,,,67.666
2010-04-01,Belarus,,,,71.908
2010-05-01,Belarus,,,,94.855
2010-06-01,Belarus,,,,145.658
2010-07-01,Belarus,,,,172.716
2010-08-01,Belarus,,,,178.993
2010-09-01,Belarus,,,,141.12
2010-10-01,Belarus,,,,111.605
2010-11-01,Belarus,,,,87.342
2010-12-01,Belarus,,,,88.151
2011-01-01,Belarus,,,,86.243
2011-02-01,Belarus,,,,68.469
2011-03-01,Belarus,,,,93.922
2011-04-01,Belarus,,,,123.882
2011-05-01,Belarus,,,,121.381
2011-06-01,Belarus,,,,199.886
2011-07-01,Belarus,,,,183.227
2011-08-01,Belarus,,,,184.547
2017-08-01,Belarus,,,,488.414
2017-09-01,Belarus,,,,403.142
2017-10-01,Belarus,,,,330.173
2017-11-01,Belarus,,,,297.362
2017-12-01,Belarus,,,,300.521
2010-01-01,Brazil,,,,13355.092
2010-02-01,Brazil,,,,11523.908
2010-03-01,Brazil,,,,11977.635
2010-04-01,Brazil,,,,11599.945
2010-05-01,Brazil,,,,11487.189
2010-06-01,Brazil,,,,11700.983
2010-07-01,Brazil,,,,13881.425
2010-08-01,Brazil,,,,13687.766
2010-09-01,Brazil,,,,13628.153
2010-10-01,Brazil,,,,13959.627
2010-11-01,Brazil,,,,13496.998
2010-12-01,Brazil,,,,14644.633
2011-01-01,Brazil,,,,15627.213
2011-02-01,Brazil,,,,12739.938
2011-03-01,Brazil,,,,14437.479
2011-04-01,Brazil,,,,14823.893
2011-05-01,Brazil,,,,14344.516
2011-06-01,Brazil,,,,13748.947
2011-07-01,Brazil,,,,16699.566
2011-08-01,Brazil,,,,15296.659
2011-09-01,Brazil,,,,15204.733
2011-10-01,Brazil,,,,15178.683
2011-11-01,Brazil,,,,14838.429
2011-12-01,Brazil,,,,15946.299
2012-01-01,Brazil,,,,17056.312
2012-02-01,Brazil,,,,14287.24
2012-03-01,Brazil,,,,15343.516
2012-04-01,Brazil,,,,14887.443
2012-05-01,Brazil,,,,15257.58
2012-06-01,Brazil,,,,15817.19
2012-07-01,Brazil,,,,18671.567
2012-08-01,Brazil,,,,16271.484
2012-09-01,Brazil,,,,16100.202
2012-10-01,Brazil,,,,16195.018
2012-11-01,Brazil,,,,15296.171
2012-12-01,Brazil,,,,15601.303
2013-01-01,Brazil,,,,16957.474
2013-02-01,Brazil,,,,13757.981
2013-03-01,Brazil,,,,14985.072
2013-04-01,Brazil,,,,15731.592
2013-05-01,Brazil,,,,16772.114
2013-06-01,Brazil,,,,15464.061
2013-07-01,Brazil,,,,17681.131
2013-08-01,Brazil,,,,16261.067
2013-09-01,Brazil,,,,16088.697
2013-10-01,Brazil,,,,17128.968
2013-11-01,Brazil,,,,16859.941
2013-12-01,Brazil,,,,17968.647
2014-01-01,Brazil,,,,18899.147
2014-02-01,Brazil,,,,15722.357
2014-03-01,Brazil,,,,16820.809
2014-04-01,Brazil,,,,16646.777
2014-05-01,Brazil,,,,16790.721
2014-06-01,Brazil,,,,15877.707
2014-07-01,Brazil,,,,18201.177
2014-08-01,Brazil,,,,17605.624
2014-09-01,Brazil,,,,17119.406
2014-10-01,Brazil,,,,18472.967
2014-11-01,Brazil,,,,17916.051
2014-12-01,Brazil,,,,19376.09
2015-01-01,Brazil,,,,20468.482
2015-02-01,Brazil,,,,16094.294
2015-03-01,Brazil,,,,16991.428
2015-04-01,Brazil,,,,17082.127
2015-05-01,Brazil,,,,16796.292
2015-06-01,Brazil,,,,16254.799
2015-07-01,Brazil,,,,19429.557
2015-08-01,Brazil,,,,17155.21
2015-09-01,Brazil,,,,16825.118
2015-10-01,Brazil,,,,17095.703
2015-11-01,Brazil,,,,15719.149
2015-12-01,Brazil,,,,13238.692
2016-01-01,Brazil,,,,19557.594
2016-02-01,Brazil,,,,15694.203
2016-03-01,Brazil,,,,15739.555
2016-04-01,Brazil,,,,14961.84
2016-05-01,Brazil,,,,15330.299
2016-06-01,Brazil,,,,14980.709
2016-07-01,Brazil,,,,17706.216
2016-08-01,Brazil,,,,16287.856
2016-09-01,Brazil,,,,15480.707
2016-10-01,Brazil,,,,16056.388
2016-11-01,Brazil,,,,15828.502
2016-12-01,Brazil,,,,17524.436
2017-01-01,Brazil,,,,18810.41
2017-02-01,Brazil,,,,6890.891
2017-03-01,Brazil,,,,7543.072
2017-04-01,Brazil,,,,7045.459
2017-05-01,Brazil,,,,7231.168
2017-06-01,Brazil,,,,7099.651
2017-07-01,Brazil,,,,8465.096
2017-08-01,Brazil,,,,7835.141
2017-09-01,Brazil,,,,7658.108
2017-10-01,Brazil,,,,8020.658
2017-11-01,Brazil,,,,7725.543
2017-12-01,Brazil,,,,3493.955
2015-01-01,Barbados,,,,214.091
2015-02-01,Barbados,,,,193.634
2015-03-01,Barbados,,,,195.859
2015-04-01,Barbados,,,,157.756
2015-05-01,Barbados,,,,131.675
2015-06-01,Barbados,,,,125.243
2015-07-01,Barbados,,,,162.546
2015-08-01,Barbados,,,,165.928
2015-09-01,Barbados,,,,112.256
2015-10-01,Barbados,,,,119.544
2015-11-01,Barbados,,,,178.71
2015-12-01,Barbados,,,,209.547
2016-01-01,Barbados,,,,232.3
2016-02-01,Barbados,,,,207.966
2016-03-01,Barbados,,,,204.699
2016-04-01,Barbados,,,,149.369
2016-05-01,Barbados,,,,140.525
2016-06-01,Barbados,,,,136.327
2016-07-01,Barbados,,,,168.526
2016-08-01,Barbados,,,,165.326
2016-09-01,Barbados,,,,123.556
2016-10-01,Barbados,,,,134.707
2016-11-01,Barbados,,,,192.628
2016-12-01,Barbados,,,,230.64
2017-01-01,Barbados,,,,233.367
2017-02-01,Barbados,,,,212.436
2017-03-01,Barbados,,,,220.36
2017-04-01,Barbados,,,,189.305
2017-05-01,Barbados,,,,148.405
2017-06-01,Barbados,,,,140.559
2017-07-01,Barbados,,,,167.1
2017-08-01,Barbados,,,,171.32
2017-09-01,Barbados,,,,117.051
2017-10-01,Barbados,,,,134.074
2017-11-01,Barbados,,,,193.587
2017-12-01,Barbados,,,,243.076
2010-01-01,Canada,3016.0,,,7415.298
2010-02-01,Canada,2911.0,,,7196.121
2010-03-01,Canada,3347.0,,,8223.367
2010-04-01,Canada,3160.0,,,7680.524
2010-05-01,Canada,3193.0,,,7916.644
2010-06-01,Canada,3322.0,,,8219.981
2010-07-01,Canada,3692.0,,,9191.019
2010-08-01,Canada,3803.0,,,9421.532
2010-09-01,Canada,3173.0,,,7981.417
2010-10-01,Canada,3135.0,,,7850.895
2010-11-01,Canada,2843.0,,,6950.663
2010-12-01,Canada,3242.0,,,7811.208
2011-01-01,Canada,3150.0,,,7767.12
2011-02-01,Canada,3010.0,,,7438.635
2011-03-01,Canada,3456.0,,,8452.708
2011-04-01,Canada,3342.0,,,7969.924
2011-05-01,Canada,3290.0,,,8172.853
2011-06-01,Canada,3403.0,,,8456.648
2011-07-01,Canada,3866.0,,,9590.979
2011-08-01,Canada,3943.0,,,9800.112
2011-09-01,Canada,3323.0,,,8314.026
2011-10-01,Canada,3247.0,,,7999.486
2011-11-01,Canada,2951.0,,,7167.649
2011-12-01,Canada,3337.0,,,8023.956
2012-01-01,Canada,3346.0,,,8149.341
2012-02-01,Canada,3239.0,,,7901.546
2012-03-01,Canada,3627.0,,,8833.181
2012-04-01,Canada,3468.0,,,8368.583
2012-05-01,Canada,3370.0,,,8335.765
2012-06-01,Canada,3515.0,,,8689.429
2012-07-01,Canada,3968.0,,,9743.292
2012-08-01,Canada,4147.0,,,10213.147
2012-09-01,Canada,3483.0,,,8516.217
2012-10-01,Canada,3434.0,,,8322.372
2012-11-01,Canada,3115.0,,,7476.081
2012-12-01,Canada,3472.0,,,8221.754
2013-01-01,Canada,3435.0,,,8184.017
2013-02-01,Canada,3272.0,,,7774.692
2013-03-01,Canada,3814.0,,,9055.033
2013-04-01,Canada,3502.0,,,8429.879
2013-05-01,Canada,3491.0,,,8611.223
2013-06-01,Canada,3573.0,,,8953.125
2013-07-01,Canada,3987.0,,,10028.062
2013-08-01,Canada,4203.0,,,10665.244
2013-09-01,Canada,3433.0,,,8771.922
2013-10-01,Canada,3402.0,,,8575.959
2013-11-01,Canada,3060.0,,,7700.35
2013-12-01,Canada,3513.0,,,8743.557
2014-01-01,Canada,3405.0,,,8580.421
2014-02-01,Canada,3244.0,,,8205.899
2014-03-01,Canada,3637.0,,,9258.789
2014-04-01,Canada,3704.0,,,9022.664
2014-05-01,Canada,3692.0,,,9198.462108
2014-06-01,Canada,3808.0,,,9597.196004
2014-07-01,Canada,4370.0,,,10832.03372
2014-08-01,Canada,4628.0,,,11502.54589
2014-09-01,Canada,3740.0,,,9380.60564
2014-10-01,Canada,3715.0,,,9183.99022
2014-11-01,Canada,3347.0,,,8118.470662
2014-12-01,Canada,3854.0,,,9167.5402
2015-01-01,Canada,5507.0,,,8994.977
2015-02-01,Canada,5333.0,,,8584.546
2015-03-01,Canada,6073.0,,,9785.186
2015-04-01,Canada,5601.0,,,9354.791
2015-05-01,Canada,5421.0,,,9621.9
2015-06-01,Canada,5608.0,,,10140.93
2015-07-01,Canada,6441.0,,,11497.534
2015-08-01,Canada,6712.0,,,11951.662
2015-09-01,Canada,5532.0,,,9902.898
2015-10-01,Canada,5316.0,,,9530.279
2015-11-01,Canada,4862.0,,,8408.508
2015-12-01,Canada,5716.0,,,9267.277
2016-01-01,Canada,5763.0,,,9262.426
2016-02-01,Canada,5706.0,,,9114.678
2016-03-01,Canada,6330.0,,,10158.281
2016-04-01,Canada,5758.0,,,9426.869
2016-05-01,Canada,5785.0,,,10176.38
2016-06-01,Canada,6095.0,,,10763.5701
2016-07-01,Canada,7155.0,,,12367.908
2016-08-01,Canada,7425.0,,,12750.259
2016-09-01,Canada,6179.0,,,10846.215
2016-10-01,Canada,5841.0,,,10296.69
2016-11-01,Canada,5301.0,,,9350.226
2016-12-01,Canada,6174.0,,,10076.245
2017-01-01,Canada,6243.0,,,9924.37841
2017-02-01,Canada,5987.0,,,9329.103952
2017-03-01,Canada,6965.0,,,10816.14278
2017-04-01,Canada,6597.0,,,10570.52638
2017-05-01,Canada,6236.0,,,10672.50038
2017-06-01,Canada,6656.0,,,11458.28432
2017-07-01,Canada,7619.0,,,13071.57672
2017-08-01,Canada,8035.0,,,13545.953
2017-09-01,Canada,6534.0,,,11197.153
2017-10-01,Canada,6280.0,,,10802.285
2017-11-01,Canada,5782.0,,,9551.963
2017-12-01,Canada,6611.0,,,10605.751
2018-01-01,Canada,6594.0,,,
2018-02-01,Canada,6332.0,,,
2018-03-01,Canada,7430.0,,,
2018-04-01,Canada,6744.0,,,
2018-05-01,Canada,6631.0,,,
2018-06-01,Canada,7133.0,,,
2018-07-01,Canada,8133.0,,,
2018-08-01,Canada,8463.0,,,
2018-09-01,Canada,6946.0,,,
2018-10-01,Canada,6615.0,,,
2018-11-01,Canada,6090.0,,,
2018-12-01,Canada,6928.0,,,
2010-01-01,Switzerland,2785.005,55.655,2729.35,2875.596
2010-02-01,Switzerland,2715.644,51.071,2664.573,2796.793
2010-03-01,Switzerland,3201.375,63.228,3138.147,3302.429
2010-04-01,Switzerland,2606.965,48.515,2558.45,2690.17
2010-05-01,Switzerland,3118.248,56.646,3061.602,3223.107
2010-06-01,Switzerland,3212.916,57.327,3155.589,3323.356
2010-07-01,Switzerland,3709.175,61.987,3647.188,3826.124
2010-08-01,Switzerland,3618.005,60.688,3557.317,3724.809
2010-09-01,Switzerland,3416.506,57.734,3358.772,3522.454
2010-10-01,Switzerland,3567.398,60.886,3506.512,3678.171
2010-11-01,Switzerland,2795.241,52.682,2742.559,2875.896
2010-12-01,Switzerland,2869.481,53.131,2816.35,2952.521
2011-01-01,Switzerland,3061.425,55.13,3006.295,3085.301
2011-02-01,Switzerland,2934.135,50.493,2883.642,3016.488
2011-03-01,Switzerland,3386.536,63.249,3323.287,3486.651
2011-04-01,Switzerland,3450.976,58.803,3392.173,3543.377
2011-05-01,Switzerland,3458.412,58.74,3399.672,3550.626
2011-06-01,Switzerland,3599.495,57.228,3542.267,3695.598
2011-07-01,Switzerland,4129.196,62.661,4066.535,4229.356
2011-08-01,Switzerland,3869.388,55.384,3814.004,3957.907
2011-09-01,Switzerland,3688.245,53.978,3634.267,3773.391
2011-10-01,Switzerland,3766.686,55.029,3711.657,3855.706
2011-11-01,Switzerland,2910.281,50.136,2860.145,2978.213
2011-12-01,Switzerland,3185.073,52.54,3132.533,3258.882
2012-01-01,Switzerland,3145.106,50.429,3094.677,3230.493
2012-02-01,Switzerland,3135.106,45.303,3089.803,3205.651
